#1
double tab1(8696,2)
# Date
# PEM001_____TT200__RUP_ (°C)
0.0	287.53958333333327
3600.0	287.5394166666667
7200.0	287.5399166666666
10800.0	287.5033333333333
14400.0	287.48349999999994
18000.0	287.4724999999999
21600.0	287.48433333333327
25200.0	287.4830833333333
28800.0	287.54699999999997
32400.0	287.59
36000.0	287.5705
39600.0	287.5259999999999
43200.0	287.3264166666666
46800.0	286.9574999999999
50400.0	286.86241666666666
54000.0	286.77375
57600.0	286.8469166666667
61200.0	287.0018333333333
64800.0	287.12899999999996
68400.0	287.17908333333327
72000.0	287.18008333333324
75600.0	287.1799999999999
79200.0	287.16416666666663
82800.0	287.16383333333334
86400.0	287.16275
90000.0	287.13958333333335
93600.0	287.2616666666666
97200.0	287.31174999999996
100800.0	287.4044166666667
104400.0	287.49274999999994
108000.0	287.4975833333333
111600.0	287.51124999999996
115200.0	287.5607499999999
118800.0	287.5897499999999
122400.0	287.566
126000.0	287.59
129600.0	287.5900833333333
133200.0	287.57841666666667
136800.0	287.53925
140400.0	287.5233333333333
144000.0	287.4851666666666
147600.0	287.4851666666666
151200.0	287.5353333333333
154800.0	287.4950833333333
158400.0	287.4895833333333
162000.0	287.54716666666667
165600.0	287.5938333333333
169200.0	287.5950833333333
172800.0	287.63416666666666
176400.0	287.6438333333333
180000.0	287.6025
183600.0	287.61016666666666
187200.0	287.61633333333333
190800.0	287.61516666666665
194400.0	287.61741666666666
198000.0	287.598
201600.0	287.59499999999997
205200.0	287.5943333333333
208800.0	287.54224999999997
212400.0	287.54108333333335
216000.0	287.5668333333333
219600.0	287.60675
223200.0	287.61999999999995
226800.0	287.62016666666665
230400.0	287.61049999999994
234000.0	287.5005833333333
237600.0	287.224
241200.0	287.06491666666665
244800.0	286.89741666666663
248400.0	286.91641666666663
252000.0	286.91216666666656
255600.0	286.90375
259200.0	286.9724166666667
262800.0	287.0728333333333
266400.0	287.0743333333333
270000.0	287.1576666666666
273600.0	287.18525000000005
277200.0	287.1853333333333
280800.0	287.26783333333333
284400.0	287.25124999999997
288000.0	287.28849999999994
291600.0	287.31058333333334
295200.0	287.29474999999996
298800.0	287.285
302400.0	287.2461666666666
306000.0	287.23924999999997
309600.0	287.2495833333333
313200.0	287.2461666666666
316800.0	287.22225
320400.0	287.21875
324000.0	287.1895
327600.0	287.23791666666665
331200.0	287.2694166666667
334800.0	287.30875
338400.0	287.3628333333333
342000.0	287.3755
345600.0	287.3821666666666
349200.0	287.44149999999996
352800.0	287.42516666666666
356400.0	287.3385
360000.0	287.31575000000004
363600.0	287.3543333333333
367200.0	287.36241666666666
370800.0	287.36041666666665
374400.0	287.3151666666667
378000.0	287.36674999999997
381600.0	287.31508333333335
385200.0	287.3151666666667
388800.0	287.3105
392400.0	287.3093333333333
396000.0	287.29541666666665
399600.0	287.2930833333333
403200.0	287.28391666666664
406800.0	287.28058333333325
410400.0	287.2963333333333
414000.0	287.31
417600.0	287.3341666666666
421200.0	287.31249999999994
424800.0	287.3494166666667
428400.0	287.35566666666665
432000.0	287.41008333333326
435600.0	287.37475
439200.0	287.46624999999995
442800.0	287.46225
446400.0	287.33750000000003
450000.0	287.33891666666665
453600.0	287.4403333333333
457200.0	287.4239166666667
460800.0	287.36499999999995
464400.0	287.31458333333336
468000.0	287.31058333333334
471600.0	287.31974999999994
475200.0	287.31041666666664
478800.0	287.31125
482400.0	287.3135
486000.0	287.3133333333333
489600.0	287.33391666666665
493200.0	287.31224999999995
496800.0	287.2978333333333
500400.0	287.24558333333334
504000.0	287.1884999999999
507600.0	287.15725000000003
511200.0	287.117
514800.0	287.07691666666665
518400.0	287.14875
522000.0	287.1859166666666
525600.0	287.26174999999995
529200.0	287.26424999999995
532800.0	287.27483333333333
536400.0	287.28424999999993
540000.0	287.30625
