#1
double tab1(719,7)
# Date
# THA-MESURE DE TEMPERATURE DEPART COMPTEUR FROID - SSTA FLOR
# THA-MESURE DE TEMPERATURE RETOUR COMPTEUR FROID - SSTA FLOR
# THA-TEMPERATURE DEPART SECOURS ECH1F - SSTA FLOR
# THA-TEMPERATURE RETOUR SECOURS ECH1F - SSTA FLOR
# Eau Glacée - Débit SST FLOR (m3/h)
# m_sec_m3
3600.0	280.6499999999999	286.15	286.39	287.25	0.5760000000000001	5.280000000000003
7200.0	280.6499999999999	286.15	284.9333333333333	287.25	0.0	0.0
10800.0	280.6499999999999	286.15	284.5199999999999	287.25	0.0	0.0
14400.0	280.6499999999999	286.15	283.62833333333333	287.23833333333334	0.0	0.0
18000.0	280.6499999999999	286.15	283.45833333333326	287.22166666666664	1.908	3.7146105843201442
21600.0	280.6499999999999	286.45	284.9466666666666	287.6716666666666	1.436	2.9931574860895247
25200.0	280.6499999999999	287.03999999999996	284.4716666666666	288.1916666666666	3.404	6.033949825721287
28800.0	280.6499999999999	286.825	284.34	287.58333333333326	2.0999999999999996	4.068890464374336
32400.0	280.6499999999999	286.45	285.2699999999999	287.4033333333333	2.4159999999999995	7.021426544615748
36000.0	280.6499999999999	286.45	284.9716666666666	287.65166666666664	2.2880000000000003	5.036098092099617
39600.0	280.6499999999999	286.45	284.86333333333334	287.70333333333326	1.5639999999999998	3.313820576487099
43200.0	280.6499999999999	286.45	284.50499999999994	287.70666666666665	2.5	4.758194703529467
46800.0	280.6499999999999	286.45	285.2266666666666	287.76166666666666	1.1760000000000002	2.938549473792408
50400.0	280.4	286.45	284.6766666666666	287.79499999999996	0.9919999999999999	1.8795917761301888
54000.0	280.15	286.45	285.1116666666666	287.84499999999997	1.104	2.9887055016181243
57600.0	280.15	286.79999999999995	284.5133333333333	287.8916666666666	2.396	4.814376624490567
61200.0	280.15	286.89166666666665	284.5266666666666	287.59833333333324	1.3239999999999998	3.0556951537389394
64800.0	280.25833333333327	286.45	284.7233333333333	287.495	2.0639999999999996	4.112179537682047
68400.0	280.6499999999999	286.45	284.7483333333333	287.77333333333326	1.7360000000000002	4.006591423463349
72000.0	280.6499999999999	286.45	284.3666666666666	287.5566666666666	1.316	2.4336987137562667
75600.0	280.6499999999999	286.025	285.60166666666663	286.91666666666663	0.532	6.178542372881379
79200.0	280.6499999999999	285.95	285.405	287.2416666666667	1.932	12.137068328319701
82800.0	280.6499999999999	285.95	286.52166666666665	287.45	0.208	1.8373333333333293
86400.0	280.6499999999999	286.09999999999997	285.47166666666664	287.46	0.0	0.0
90000.0	280.6499999999999	286.54999999999995	284.3183333333333	287.3983333333333	1.624	5.039687060478196
93600.0	280.6499999999999	286.25833333333327	284.96	287.0849999999999	0.756	2.5763340659340646
97200.0	280.6499999999999	286.04999999999995	285.45833333333326	287.06666666666666	0.7839999999999999	1.950967741935484
100800.0	280.6499999999999	286.04999999999995	284.8133333333333	287.2966666666666	1.428	4.026081561038122
104400.0	280.6499999999999	286.04999999999995	286.4233333333333	287.34999999999997	0.0	0.0
108000.0	280.6499999999999	286.4549999999999	285.3433333333333	287.82333333333327	1.176	2.827525533880837
111600.0	280.6499999999999	286.95	284.3366666666666	288.0566666666666	1.428	3.024436651015012
115200.0	280.6499999999999	286.76	284.3683333333333	287.53999999999996	3.052	6.451604621298818
118800.0	280.6499999999999	286.34999999999997	284.9033333333333	287.405	2.2366666666666664	4.985617289723507
122400.0	280.6499999999999	286.4333333333333	285.01499999999993	287.79166666666663	3.056	6.837143776493106
126000.0	280.6499999999999	286.84999999999997	284.50499999999994	287.7683333333333	0.556	1.1216312428293729
129600.0	280.6499999999999	286.58333333333326	284.34499999999997	287.57833333333326	1.9400000000000002	3.4690931188836656
133200.0	280.42499999999995	286.46666666666664	284.7783333333333	287.6683333333333	2.936	4.7268488157008335
136800.0	280.15	286.84999999999997	284.47166666666664	288.03166666666664	3.2520000000000002	5.87714952789106
140400.0	280.15	286.84999999999997	284.6483333333333	287.7849999999999	1.736	3.635661481996715
144000.0	280.15	286.84999999999997	284.4866666666667	287.72333333333336	2.524	6.099370966482275
147600.0	280.15	286.84999999999997	284.445	287.87	2.696	4.881777131542888
151200.0	280.15	286.84999999999997	284.39	287.7383333333333	2.6599999999999997	5.564164634133901
154800.0	280.15	286.84999999999997	284.4733333333333	287.7383333333333	2.3920000000000003	4.685189532893129
158400.0	280.50833333333327	286.77	284.4133333333333	287.55833333333334	0.588	0.9794114411441142
162000.0	280.6499999999999	285.9	285.4683333333333	286.77833333333325	0.448	1.7012645403377098
165600.0	280.6499999999999	285.89	284.77833333333325	287.1533333333333	1.388	2.557103436921177
169200.0	280.6499999999999	286.34999999999997	284.34999999999997	287.3783333333333	1.904	4.843318584070796
172800.0	280.6499999999999	286.34999999999997	285.42499999999995	287.19333333333327	1.904	9.378676363636364
176400.0	280.6499999999999	286.34999999999997	285.89333333333326	287.0499999999999	0.728	1.9397538461538453
180000.0	280.6499999999999	286.34999999999997	286.1499999999999	287.05999999999995	0.0	0.0
183600.0	280.6499999999999	286.34999999999997	284.66999999999996	287.0499999999999	0.0	0.0
187200.0	280.6499999999999	286.34999999999997	283.66999999999996	287.0616666666666	0.0	0.0
190800.0	280.6499999999999	286.34999999999997	284.1233333333332	287.0499999999999	0.0	0.0
194400.0	280.6499999999999	286.59999999999997	284.74833333333333	287.6833333333333	2.936	5.493820788026687
198000.0	280.6499999999999	287.0416666666666	284.2083333333333	288.34666666666664	3.1919999999999997	4.461811954547905
