#1
double tab1(719,5)
# Date
# m_primaire
# P_calc
# T_depart
# T_retour
0.0	0.0	0.0	333.1499999999999	318.1499999999999
3600.0	0.0	0.0	333.1499999999999	318.1499999999999
7200.0	0.0	0.0	333.1499999999999	318.1499999999999
10800.0	0.0	0.0	333.1499999999999	318.1499999999999
14400.0	0.0	0.0	333.1499999999999	318.1499999999999
18000.0	0.0	0.0	333.1499999999999	318.1499999999999
21600.0	0.0	0.0	333.1499999999999	318.1499999999999
25200.0	0.0	0.0	333.1499999999999	318.1499999999999
28800.0	0.0	0.0	333.1499999999999	318.1499999999999
32400.0	0.0	0.0	333.1499999999999	318.1499999999999
36000.0	0.0	0.0	333.1499999999999	318.1499999999999
39600.0	0.0	0.0	333.1499999999999	318.1499999999999
43200.0	0.0	0.0	333.1499999999999	318.1499999999999
46800.0	0.0	0.0	333.1499999999999	318.1499999999999
50400.0	0.0	0.0	333.1499999999999	318.1499999999999
54000.0	0.0	0.0	333.1499999999999	318.1499999999999
57600.0	0.0	0.0	333.1499999999999	318.1499999999999
61200.0	0.0	0.0	333.1499999999999	318.1499999999999
64800.0	0.0	0.0	333.1499999999999	318.1499999999999
68400.0	0.0	0.0	333.1499999999999	318.1499999999999
72000.0	0.0	0.0	333.1499999999999	318.1499999999999
75600.0	0.0	0.0	333.1499999999999	318.1499999999999
79200.0	0.0	0.0	333.1499999999999	318.1499999999999
82800.0	0.0	0.0	333.1499999999999	318.1499999999999
86400.0	0.0	0.0	333.1499999999999	318.1499999999999
90000.0	0.0	0.0	333.1499999999999	318.1499999999999
93600.0	0.0	0.0	333.1499999999999	318.1499999999999
97200.0	0.0	0.0	333.1499999999999	318.1499999999999
100800.0	0.0	0.0	333.1499999999999	318.1499999999999
104400.0	0.0	0.0	333.1499999999999	318.1499999999999
108000.0	0.0	0.0	333.1499999999999	318.1499999999999
111600.0	0.0	0.0	333.1499999999999	318.1499999999999
115200.0	0.0	0.0	333.1499999999999	318.1499999999999
118800.0	0.0	0.0	333.1499999999999	318.1499999999999
122400.0	0.0	0.0	333.1499999999999	318.1499999999999
126000.0	0.0	0.0	333.1499999999999	318.1499999999999
129600.0	0.0	0.0	333.1499999999999	318.1499999999999
133200.0	0.0	0.0	333.1499999999999	318.1499999999999
136800.0	0.0	0.0	333.1499999999999	318.1499999999999
140400.0	0.0	0.0	333.1499999999999	318.1499999999999
144000.0	0.0	0.0	333.1499999999999	318.1499999999999
147600.0	0.0	0.0	333.1499999999999	318.1499999999999
151200.0	0.0	0.0	333.1499999999999	318.1499999999999
154800.0	0.0	0.0	333.1499999999999	318.1499999999999
158400.0	0.0	0.0	333.1499999999999	318.1499999999999
162000.0	0.0	0.0	333.1499999999999	318.1499999999999
165600.0	0.0	0.0	333.1499999999999	318.1499999999999
169200.0	0.0	0.0	333.1499999999999	318.1499999999999
172800.0	0.0	0.0	333.1499999999999	318.1499999999999
176400.0	0.0	0.0	333.1499999999999	318.1499999999999
180000.0	0.0	0.0	333.1499999999999	318.1499999999999
183600.0	0.0	0.0	333.1499999999999	318.1499999999999
187200.0	0.0	0.0	333.1499999999999	318.1499999999999
190800.0	0.0	0.0	333.1499999999999	318.1499999999999
194400.0	0.0	0.0	333.1499999999999	318.1499999999999
198000.0	0.0	0.0	333.1499999999999	318.1499999999999
201600.0	0.0	0.0	333.1499999999999	318.1499999999999
205200.0	0.0	0.0	333.1499999999999	318.1499999999999
208800.0	0.0	0.0	333.1499999999999	318.1499999999999
212400.0	0.0	0.0	333.1499999999999	318.1499999999999
216000.0	0.0	0.0	333.1499999999999	318.1499999999999
219600.0	0.0	0.0	333.1499999999999	318.1499999999999
223200.0	0.0	0.0	333.1499999999999	318.1499999999999
226800.0	0.0	0.0	333.1499999999999	318.1499999999999
230400.0	0.0	0.0	333.1499999999999	318.1499999999999
234000.0	0.0	0.0	333.1499999999999	318.1499999999999
237600.0	0.0	0.0	333.1499999999999	318.1499999999999
