#1
double tab1(3728,10)
# Date
# THA-SONDE T° ENT. SECOND. DES ECH.S - CIF RJF001
# THA-SONDE T° SORTIE ECH. FROID N°2 - CIF RJF001
# Eau glacée - Température entrée évaporateur TFP1
# DEG001_____TT121__RUP_
# PEM001_____TT200__RUP_
# PEM001_____TT201__RUP_
# PEM001_____FQT200_RUP_
# THA-TRANSMETEUR DEBIT SECOND. DES ECH.S - CIF RJF001
# Eau Glacée - Débit TFP1
0.0	280.18399999999997	282.4495	283.734	280.392	284.5675	282.78999999999996	56.63333333333333	35.72777777777778	38.87166666666666
600.0	280.484	282.5395	283.75699999999995	281.0745	284.565	282.9095	56.788888888888884	35.775	38.88333333333333
1200.0	281.5175	283.13649999999996	284.03549999999996	281.56449999999995	284.566	283.11449999999996	56.94444444444444	35.78611111111111	38.86333333333333
1800.0	280.90599999999995	282.8225	283.91749999999996	280.93449999999996	284.56899999999996	283.3075	56.7	35.80833333333333	38.971666666666664
2400.0	280.8275	282.78099999999995	283.89549999999997	280.93399999999997	284.5655	283.265	57.01111111111111	35.641666666666666	38.77166666666667
3000.0	280.661	282.67749999999995	283.856	280.7605	284.566	283.245	56.68888888888889	35.65	38.864999999999995
3600.0	280.48199999999997	283.02549999999997	283.00649999999996	280.566	284.5655	283.197	56.488888888888894	26.38611111111111	39.068333333333335
4200.0	280.5745	284.47799999999995	281.8895	282.15999999999997	284.5655	283.81199999999995	6.4222222222222225	8.097222222222221	38.806666666666665
4800.0	282.16999999999996	283.4625	284.185	282.1635	284.5655	283.86949999999996	58.266666666666666	35.93611111111111	38.93833333333333
5400.0	281.269	283.1015	284.099	280.96849999999995	284.5655	283.76649999999995	57.98888888888889	35.775	38.92333333333333
6000.0	279.9915	282.44399999999996	283.82899999999995	279.93449999999996	284.5655	283.42449999999997	57.44444444444444	35.586111111111116	38.806666666666665
6600.0	280.4665	282.53549999999996	283.81649999999996	280.55649999999997	284.565	283.0895	57.48888888888889	35.72222222222222	38.943333333333335
7200.0	279.9445	282.35249999999996	283.762	279.92999999999995	284.565	283.09499999999997	58.11111111111111	35.702777777777776	38.825
7800.0	279.828	282.313	283.73999999999995	279.7815	284.5655	283.0105	57.5	35.77777777777778	38.92666666666666
8400.0	279.364	282.09299999999996	283.66049999999996	279.3415	284.5925	282.86899999999997	57.21111111111111	35.75555555555555	38.93
9000.0	279.10299999999995	281.955	283.585	279.143	284.62	282.669	58.0	35.84166666666667	39.005
9600.0	279.01	281.916	283.56899999999996	279.037	284.62	282.58099999999996	57.75555555555555	35.71388888888889	38.845000000000006
10200.0	278.837	281.81	283.5145	278.895	284.62	282.532	57.32222222222222	35.81666666666666	38.968333333333334
10800.0	278.8735	281.86699999999996	283.53099999999995	278.981	284.62	282.47499999999997	57.17777777777778	35.69444444444444	38.79666666666667
11400.0	278.90599999999995	281.87199999999996	283.5465	278.96099999999996	284.62	282.51	57.199999999999996	35.797222222222224	38.84833333333333
12000.0	278.87899999999996	281.844	283.55699999999996	278.942	284.637	282.47499999999997	57.72222222222222	35.61388888888889	38.721666666666664
12600.0	278.78749999999997	281.8295	283.5215	278.86499999999995	284.645	282.435	57.86666666666666	35.763888888888886	38.901666666666664
13200.0	278.6765	281.76349999999996	283.5005	278.75399999999996	284.62199999999996	282.40749999999997	57.44444444444444	35.84722222222222	38.99
13800.0	278.63149999999996	281.7335	283.48999999999995	278.75	284.63	282.37	58.14444444444444	35.68333333333334	38.885
14400.0	279.137	281.9115	283.556	279.6685	284.645	282.27	57.23333333333333	35.830555555555556	38.92666666666666
15000.0	280.253	282.554	283.8605	280.37149999999997	284.645	282.635	57.511111111111106	35.663888888888884	38.91166666666666
15600.0	280.334	282.585	283.8855	280.4765	284.6445	282.8075	58.03333333333333	35.83888888888889	38.96666666666667
16200.0	280.35699999999997	282.5805	283.885	280.4815	284.645	282.888	56.96666666666667	35.68055555555555	38.943333333333335
16800.0	280.4305	282.6395	283.9325	280.50149999999996	284.676	282.91249999999997	57.62222222222222	35.90833333333334	39.029999999999994
17400.0	280.47549999999995	282.66999999999996	283.989	280.5845	284.7235	282.95	57.71111111111111	35.75833333333333	38.94
18000.0	280.5415	282.705	284.00449999999995	280.65	284.75	282.996	57.16666666666667	35.81111111111111	38.95166666666667
18600.0	280.49949999999995	282.72499999999997	284.0345	280.469	284.7675	283.10949999999997	57.511111111111106	35.68055555555555	38.725
19200.0	280.11249999999995	282.56	283.983	280.209	284.7895	283.0535	57.733333333333334	35.708333333333336	38.906666666666666
19800.0	280.1085	282.551	283.972	280.138	284.83	282.98499999999996	57.71111111111111	35.74166666666666	38.86333333333333
20400.0	280.001	282.49399999999997	283.92999999999995	280.0465	284.8305	282.95349999999996	57.39999999999999	35.80555555555556	39.029999999999994
21000.0	279.909	282.518	283.9715	280.02549999999997	284.8345	282.919	57.46666666666666	35.72777777777778	38.86833333333334
21600.0	279.517	282.3245	283.905	279.53	284.93149999999997	282.8585	57.388888888888886	35.875	39.015
22200.0	279.46999999999997	282.274	283.921	279.6375	284.989	282.79249999999996	57.522222222222226	35.75277777777778	38.80833333333334
22800.0	279.54699999999997	282.358	283.94649999999996	279.7505	284.955	282.78	57.87777777777778	35.75277777777778	38.973333333333336
23400.0	279.7125	282.4095	283.969	279.92999999999995	284.955	282.78	57.46666666666666	35.708333333333336	38.766666666666666
24000.0	279.82649999999995	282.493	284.01399999999995	280.03299999999996	284.955	282.78249999999997	57.46666666666666	35.72777777777778	38.96
24600.0	279.88399999999996	282.5365	284.0225	280.03099999999995	284.955	282.80499999999995	57.666666666666664	35.77777777777778	38.94166666666666
25200.0	279.9305	282.55449999999996	284.0335	280.128	284.9555	282.825	56.766666666666666	35.61666666666667	38.86000000000001
25800.0	280.344	282.638	284.072	280.834	284.98999999999995	282.9325	57.02222222222222	35.61388888888889	38.79833333333333
26400.0	281.2265	283.2095	284.34799999999996	281.2285	285.005	283.17499999999995	57.39999999999999	35.80277777777777	39.01333333333333
27000.0	280.87	283.04999999999995	284.27349999999996	280.9745	285.013	283.29499999999996	57.34444444444444	35.62222222222223	38.725
27600.0	280.66799999999995	282.99449999999996	284.268	280.6355	285.0265	283.29499999999996	57.511111111111106	35.708333333333336	38.87833333333334
28200.0	279.9795	282.62949999999995	284.13849999999996	279.9475	285.02849999999995	283.20349999999996	57.34444444444444	35.68055555555555	38.88333333333333
28800.0	279.678	282.469	284.051	279.76	285.027	283.03099999999995	57.23333333333333	35.71666666666667	38.800000000000004
29400.0	279.443	282.394	284.02	279.4425	285.0435	282.96099999999996	57.266666666666666	35.78888888888889	38.94166666666666
30000.0	279.0815	282.15999999999997	283.94	279.08849999999995	285.08099999999996	282.77849999999995	57.355555555555554	35.763888888888886	38.87833333333334
30600.0	278.885	282.05499999999995	283.871	278.9435	285.0805	282.645	57.455555555555556	35.81388888888889	38.961666666666666
31200.0	278.75	281.98999999999995	283.827	278.8415	285.08	282.563	57.17777777777778	35.858333333333334	38.955
31800.0	278.7505	282.02849999999995	283.8555	278.84	285.08	282.543	57.72222222222222	35.666666666666664	38.82166666666666
32400.0	278.746	282.03	283.861	278.91949999999997	285.12399999999997	282.525	57.02222222222222	35.83611111111111	38.99166666666667
33000.0	278.84549999999996	282.063	283.904	278.96299999999997	285.135	282.55499999999995	57.3	35.769444444444446	38.92666666666666
33600.0	279.52799999999996	282.31699999999995	283.9955	280.0805	285.135	282.56199999999995	57.3	35.725	38.89666666666666
34200.0	280.3015	282.806	284.2555	280.3375	285.135	282.84099999999995	57.388888888888886	35.64444444444444	38.775
34800.0	279.91549999999995	282.6055	284.17699999999996	280.02099999999996	285.13349999999997	282.935	57.144444444444446	35.775	38.961666666666666
35400.0	279.9815	282.63	284.16999999999996	280.07899999999995	285.135	282.91249999999997	57.44444444444444	35.73888888888889	38.89333333333333
36000.0	279.81899999999996	282.60249999999996	284.154	279.9165	285.135	282.90999999999997	57.06666666666666	35.61388888888889	38.755
36600.0	279.7935	282.5745	284.15	279.8775	285.16999999999996	282.9575	57.41111111111111	35.986111111111114	39.05166666666667
37200.0	279.84049999999996	282.5865	284.1565	279.9525	285.185	282.91299999999995	57.37777777777778	35.65	38.81
37800.0	279.8295	282.5795	284.168	280.36249999999995	285.185	282.90999999999997	57.31111111111111	35.87222222222222	39.03999999999999
38400.0	281.9065	283.61499999999995	284.6035	281.7115	285.1855	283.1755	57.44444444444444	35.81666666666666	38.84833333333333
39000.0	280.16999999999996	282.7765	284.29049999999995	280.263	285.185	283.399	57.06666666666666	35.71388888888889	38.87833333333334
39600.0	280.12199999999996	282.73749999999995	284.238	280.34299999999996	285.185	283.1685	57.1	35.74444444444445	38.931666666666665
40200.0	280.173	282.7555	284.25149999999996	280.32	285.185	283.19399999999996	57.522222222222226	35.705555555555556	38.885
40800.0	280.26349999999996	282.75649999999996	284.245	280.40299999999996	285.185	283.126	57.53333333333333	35.81388888888889	38.975
41400.0	280.19649999999996	282.924	283.75699999999995	280.30449999999996	285.185	283.11499999999995	57.24444444444445	31.063888888888886	39.028333333333336
42600.0	282.179	283.78249999999997	284.4385	282.534	285.1855	283.91999999999996	58.41111111111111	35.538888888888884	38.98
43200.0	282.1525	283.796	284.7195	282.03299999999996	285.185	283.917	57.477777777777774	35.702777777777776	38.89666666666666
43800.0	281.56949999999995	283.462	284.5865	281.74649999999997	285.185	283.878	57.855555555555554	35.71111111111111	38.836666666666666
44400.0	281.8175	283.58549999999997	284.643	281.912	285.2075	283.81	57.511111111111106	35.72222222222222	38.84833333333333
45000.0	281.9235	283.65099999999995	284.66999999999996	281.953	285.21	283.835	57.3	35.63055555555556	38.75833333333333
45600.0	281.597	283.543	284.642	281.61949999999996	285.2095	283.84999999999997	57.43333333333333	35.833333333333336	38.87333333333333
46200.0	281.11249999999995	283.28	284.544	280.971	285.21	283.7605	57.355555555555554	35.78611111111111	38.97666666666667
46800.0	280.5395	282.988	284.40799999999996	280.4445	285.209	283.6055	57.96666666666667	35.67222222222222	38.82833333333333
47400.0	280.21599999999995	282.8205	284.3425	280.123	285.21049999999997	283.4675	57.87777777777778	35.68333333333334	38.843333333333334
48000.0	280.0605	282.70349999999996	284.27599999999995	280.1955	285.20849999999996	283.2555	57.81111111111111	35.725	38.88999999999999
48600.0	280.128	282.72049999999996	284.2965	280.2575	285.21	283.185	57.95555555555555	35.74166666666666	38.916666666666664
49200.0	280.265	282.837	284.31899999999996	280.2845	285.21	283.16949999999997	57.27777777777777	35.675000000000004	38.68833333333333
49800.0	279.85949999999997	282.61449999999996	284.2315	279.9525	285.21	283.14	57.388888888888886	35.61388888888889	38.675
50400.0	279.715	282.5485	284.19649999999996	279.76149999999996	285.21	283.07	57.06666666666666	35.852777777777774	39.015
51000.0	279.493	282.4815	284.12899999999996	279.57	285.19	283.04249999999996	57.72222222222222	35.67777777777778	38.79333333333334
51600.0	279.55649999999997	282.44399999999996	284.096	280.027	285.185	282.9455	57.511111111111106	35.86666666666667	38.91833333333333
52200.0	280.861	283.04699999999997	284.34749999999997	280.9385	285.185	283.05949999999996	57.455555555555556	35.76111111111111	38.88999999999999
52800.0	280.15549999999996	282.78099999999995	284.28249999999997	280.048	285.185	283.2285	58.355555555555554	35.75833333333333	38.91
53400.0	279.85749999999996	282.592	284.1665	280.024	285.185	283.10999999999996	57.32222222222222	35.65833333333333	38.89333333333333
54000.0	280.12899999999996	282.681	284.2075	280.37	285.17499999999995	283.06	57.666666666666664	35.74444444444445	38.961666666666666
54600.0	280.3195	282.828	284.2695	280.4495	285.1475	283.188	57.733333333333334	35.76111111111111	38.90833333333333
55200.0	280.2725	282.8565	284.32849999999996	280.32649999999995	285.215	283.19	57.95555555555555	35.72222222222222	38.88666666666667
55800.0	280.061	282.71549999999996	284.32149999999996	280.109	285.2555	283.178	57.65555555555555	35.541666666666664	38.648333333333326
56400.0	279.9215	282.66499999999996	284.2835	280.02799999999996	285.255	283.1475	57.58888888888889	35.69166666666667	38.81666666666667
57000.0	279.957	282.6765	284.2895	280.01099999999997	285.25649999999996	283.11499999999995	58.12222222222222	35.74999999999999	38.913333333333334
57600.0	279.92699999999996	282.65099999999995	284.2525	280.04749999999996	285.2355	283.0875	57.3	35.8	39.02166666666666
58200.0	280.0465	282.76599999999996	283.9065	280.18949999999995	285.205	283.16999999999996	57.6	32.36666666666667	38.88833333333333
58800.0	280.0845	285.20599999999996	281.32349999999997	281.46849999999995	285.1925	283.709	11.733333333333334	2.8	38.778333333333336
59400.0	281.96349999999995	283.78249999999997	284.29949999999997	282.387	285.17999999999995	283.92499999999995	53.21111111111111	35.43333333333333	38.89833333333333
60000.0	282.07899999999995	283.7215	284.70099999999996	281.90099999999995	285.17999999999995	283.91249999999997	57.96666666666667	35.69166666666667	38.885
60600.0	280.73749999999995	283.1185	284.42449999999997	280.54749999999996	285.144	283.784	57.98888888888889	35.608333333333334	38.78666666666667
61200.0	280.67699999999996	282.94599999999997	284.32349999999997	280.82	285.1135	283.51	57.68888888888889	35.81944444444444	38.928333333333335
61800.0	280.7885	283.0195	284.32149999999996	280.9675	285.0745	283.522	57.94444444444444	35.85555555555556	39.035000000000004
62400.0	280.90299999999996	283.07	284.3295	281.03799999999995	285.06	283.5	58.07777777777778	35.81111111111111	38.916666666666664
63000.0	281.08849999999995	283.12199999999996	284.3665	281.22799999999995	285.04999999999995	283.5	57.800000000000004	35.86666666666667	39.01166666666667
63600.0	280.8965	283.08599999999996	284.3395	280.9385	285.051	283.5	58.23333333333333	35.775	38.82
64200.0	280.56199999999995	282.9235	284.24699999999996	280.55649999999997	285.03499999999997	283.457	57.55555555555555	35.85	38.93833333333333
64800.0	280.37399999999997	282.774	284.1835	280.469	285.0	283.2795	58.27777777777778	35.725	38.89666666666666
65400.0	280.3665	282.77049999999997	284.16749999999996	280.5145	285.0	283.23499999999996	57.55555555555555	35.827777777777776	38.9
